Location,Date,Time,T2M,T2M_MIN, ,T2MDEW,PRECTOTCORR,RH2M,GWETPROF,GWETROOT,GWETTOP
Los Angeles,2019,14,31.650000,87.750000,9.980000,8.680000,11.470000,7.820000,0.530000,0.560000,0.640000
Los Angeles,2019,15,25.900000,87.000000,10.910000,8.580000,13.270000,8.680000,0.560000,0.600000,0.680000
Los Angeles,2019,16,17.380000,94.500000,13.240000,10.550000,15.800000,12.410000,0.590000,0.630000,0.700000
Los Angeles,2019,17,31.600000,97.310000,13.280000,10.930000,15.420000,12.850000,0.640000,0.680000,0.780000
Los Angeles,2019,18,0.150000,82.440000,12.360000,8.740000,18.060000,8.870000,0.650000,0.690000,0.720000
Los Angeles,2019,19,0.000000,65.500000,14.560000,9.360000,23.130000,7.340000,0.640000,0.680000,0.710000
Los Angeles,2019,20,0.050000,77.250000,14.630000,11.460000,19.870000,10.350000,0.640000,0.670000,0.710000
Los Angeles,2019,21,0.110000,73.940000,9.410000,6.250000,13.460000,4.480000,0.640000,0.670000,0.700000
Los Angeles,2019,22,0.000000,53.000000,9.090000,4.940000,16.080000,-1.270000,0.630000,0.660000,0.700000
Los Angeles,2019,23,0.030000,50.120000,11.170000,4.990000,19.380000,0.010000,0.630000,0.660000,0.700000
Los Angeles,2019,24,0.000000,55.620000,13.830000,8.690000,21.960000,4.260000,0.630000,0.660000,0.690000
Los Angeles,2019,25,0.000000,53.250000,13.280000,7.470000,22.050000,2.870000,0.620000,0.660000,0.690000
Los Angeles,2019,26,0.000000,49.060000,14.350000,9.530000,22.570000,2.790000,0.620000,0.650000,0.680000
Los Angeles,2019,27,0.000000,57.190000,15.450000,10.400000,22.140000,6.260000,0.620000,0.650000,0.670000
Los Angeles,2019,28,0.000000,62.690000,15.950000,12.370000,22.690000,7.980000,0.620000,0.650000,0.670000
Los Angeles,2019,29,0.000000,67.250000,15.340000,12.030000,19.830000,8.550000,0.620000,0.640000,0.670000
Los Angeles,2019,30,0.130000,80.560000,13.560000,10.930000,19.230000,9.650000,0.610000,0.640000,0.660000
Los Angeles,2019,31,31.950000,92.750000,11.280000,9.590000,12.980000,10.030000,0.620000,0.660000,0.740000
Los Angeles,2019,32,3.620000,88.620000,11.730000,9.390000,14.510000,9.830000,0.650000,0.690000,0.720000
Los Angeles,2019,33,54.010000,92.120000,11.200000,8.870000,14.770000,9.890000,0.680000,0.730000,0.820000
Los Angeles,2019,34,13.660000,90.940000,10.550000,9.620000,11.940000,9.090000,0.720000,0.770000,0.800000
Los Angeles,2019,35,18.430000,89.810000,10.520000,9.130000,12.380000,8.860000,0.730000,0.780000,0.820000
Los Angeles,2019,36,4.020000,81.690000,8.000000,3.690000,10.140000,4.900000,0.740000,0.790000,0.800000
Los Angeles,2019,37,0.010000,68.120000,5.480000,0.690000,11.130000,-0.620000,0.740000,0.790000,0.800000
Los Angeles,2019,38,0.000000,62.060000,7.650000,2.030000,13.740000,0.080000,0.740000,0.780000,0.790000
Los Angeles,2019,39,0.040000,65.000000,8.060000,3.520000,13.930000,1.090000,0.730000,0.780000,0.790000
Los Angeles,2019,40,4.980000,85.310000,8.620000,6.430000,12.090000,6.090000,0.730000,0.780000,0.800000
Los Angeles,2019,41,5.220000,85.120000,7.720000,2.490000,10.760000,5.270000,0.740000,0.780000,0.800000
Los Angeles,2019,42,0.000000,60.810000,6.940000,0.590000,13.850000,-1.350000,0.740000,0.780000,0.790000
Los Angeles,2019,43,0.000000,59.060000,10.160000,3.700000,17.210000,1.550000,0.730000,0.780000,0.790000
Los Angeles,2019,44,21.370000,85.810000,10.600000,9.430000,12.220000,8.150000,0.740000,0.780000,0.810000
Los Angeles,2019,45,38.990000,95.620000,12.330000,9.150000,14.820000,11.600000,0.780000,0.840000,0.880000
Los Angeles,2019,46,5.110000,88.940000,10.030000,8.620000,12.260000,8.180000,0.800000,0.850000,0.840000
Los Angeles,2019,47,0.230000,79.500000,8.610000,4.620000,13.000000,4.750000,0.800000,0.840000,0.840000
Los Angeles,2019,48,2.360000,83.250000,6.780000,4.040000,10.190000,3.890000,0.800000,0.840000,0.840000
Los Angeles,2019,49,0.180000,69.880000,6.060000,1.370000,11.700000,0.210000,0.800000,0.840000,0.830000
Los Angeles,2019,50,0.000000,60.380000,6.620000,0.720000,12.580000,-1.790000,0.790000,0.840000,0.830000
Los Angeles,2019,51,1.880000,74.440000,7.480000,4.190000,11.010000,2.970000,0.790000,0.840000,0.830000
Los Angeles,2019,52,2.150000,75.560000,6.430000,3.130000,9.970000,2.010000,0.790000,0.840000,0.830000
Los Angeles,2019,53,0.000000,64.690000,7.060000,1.340000,13.360000,-0.470000,0.790000,0.840000,0.830000
Los Angeles,2019,54,0.000000,74.310000,8.440000,3.550000,13.850000,3.320000,0.780000,0.830000,0.820000
Los Angeles,2019,55,0.000000,63.750000,11.080000,5.320000,17.550000,3.530000,0.780000,0.830000,0.820000
Los Angeles,2019,56,0.000000,78.940000,12.020000,8.400000,16.610000,8.000000,0.770000,0.820000,0.820000
Los Angeles,2019,57,0.110000,79.880000,11.230000,8.840000,14.210000,7.540000,0.770000,0.820000,0.820000
Los Angeles,2019,58,0.780000,85.500000,12.010000,9.130000,15.730000,9.420000,0.770000,0.820000,0.810000
Los Angeles,2019,59,1.680000,92.060000,12.590000,10.870000,16.120000,11.270000,0.770000,0.820000,0.820000
Los Angeles,2019,60,0.940000,88.310000,12.900000,10.970000,16.490000,10.800000,0.770000,0.820000,0.810000
Los Angeles,2019,61,26.620000,96.310000,12.380000,10.570000,15.150000,11.770000,0.790000,0.840000,0.850000
Los Angeles,2019,62,3.080000,92.440000,11.520000,10.420000,14.100000,10.270000,0.800000,0.840000,0.840000
Los Angeles,2019,63,0.390000,83.500000,11.910000,9.440000,16.770000,8.910000,0.800000,0.840000,0.830000
Los Angeles,2019,64,4.770000,80.690000,12.810000,8.820000,17.080000,9.190000,0.790000,0.840000,0.840000
Los Angeles,2019,65,28.110000,92.810000,12.620000,10.680000,15.270000,11.400000,0.810000,0.870000,0.870000
Los Angeles,2019,66,0.610000,85.000000,10.840000,8.120000,14.320000,8.200000,0.820000,0.870000,0.850000
Los Angeles,2019,67,0.090000,77.000000,9.290000,5.960000,13.300000,4.940000,0.810000,0.860000,0.840000
Los Angeles,2019,68,0.010000,79.440000,9.080000,5.290000,13.490000,5.250000,0.810000,0.860000,0.840000
Los Angeles,2019,69,0.410000,79.620000,9.250000,7.660000,11.710000,5.700000,0.800000,0.850000,0.840000
Los Angeles,2019,70,2.060000,73.500000,10.900000,6.550000,15.250000,5.910000,0.800000,0.850000,0.840000
Los Angeles,2019,71,1.680000,75.620000,12.340000,8.300000,18.800000,7.510000,0.800000,0.850000,0.840000
Los Angeles,2019,72,0.050000,67.880000,10.830000,5.290000,17.320000,4.330000,0.800000,0.850000,0.840000
Los Angeles,2019,73,0.000000,51.620000,10.760000,5.440000,17.780000,0.030000,0.800000,0.840000,0.830000
Los Angeles,2019,74,0.000000,53.620000,12.050000,5.970000,19.830000,1.940000,0.790000,0.840000,0.820000
Los Angeles,2019,75,0.000000,52.500000,14.460000,7.720000,22.660000,4.050000,0.780000,0.830000,0.810000
Los Angeles,2019,76,0.000000,55.560000,16.870000,10.090000,24.510000,7.170000,0.770000,0.820000,0.810000
Los Angeles,2019,77,0.040000,71.000000,16.200000,12.500000,21.860000,10.340000,0.770000,0.810000,0.810000
Los Angeles,2019,78,0.160000,81.190000,13.840000,10.350000,18.380000,10.440000,0.770000,0.800000,0.800000
Los Angeles,2019,79,3.090000,84.810000,11.660000,9.400000,14.840000,8.940000,0.770000,0.800000,0.810000
Los Angeles,2019,80,5.140000,85.620000,10.490000,8.710000,12.690000,8.040000,0.770000,0.810000,0.810000
Los Angeles,2019,81,0.040000,80.500000,11.870000,8.990000,17.210000,8.170000,0.770000,0.800000,0.810000
Los Angeles,2019,82,0.050000,84.940000,12.550000,10.160000,16.650000,9.800000,0.760000,0.800000,0.800000
Los Angeles,2019,83,0.020000,77.440000,13.260000,7.870000,19.480000,8.430000,0.760000,0.800000,0.800000
Los Angeles,2019,84,0.010000,69.560000,14.910000,10.220000,21.050000,8.440000,0.750000,0.800000,0.800000
Los Angeles,2019,85,0.030000,77.690000,14.030000,10.190000,19.870000,9.150000,0.740000,0.790000,0.800000
Los Angeles,2019,86,0.110000,87.060000,13.230000,10.260000,18.560000,10.820000,0.740000,0.780000,0.800000
Los Angeles,2019,87,0.020000,83.560000,12.920000,9.440000,17.510000,9.760000,0.730000,0.780000,0.790000
Los Angeles,2019,88,0.000000,71.310000,13.560000,7.860000,20.340000,7.250000,0.730000,0.770000,0.780000
Los Angeles,2019,89,0.000000,59.120000,15.830000,8.590000,22.860000,6.450000,0.730000,0.770000,0.780000
Los Angeles,2019,90,0.000000,51.250000,17.820000,10.860000,25.120000,6.450000,0.720000,0.760000,0.770000
Los Angeles,2019,91,0.000000,62.880000,17.190000,12.850000,22.610000,9.210000,0.720000,0.760000,0.770000
Los Angeles,2019,92,0.130000,84.380000,14.210000,11.540000,17.980000,11.360000,0.710000,0.750000,0.770000
Los Angeles,2019,93,0.130000,82.940000,13.210000,10.890000,17.420000,10.160000,0.710000,0.740000,0.770000
Los Angeles,2019,94,0.380000,84.000000,12.960000,10.850000,16.940000,10.110000,0.700000,0.740000,0.770000
Los Angeles,2019,95,0.120000,84.380000,12.750000,10.150000,17.230000,9.900000,0.700000,0.730000,0.760000
Los Angeles,2019,96,0.030000,81.440000,14.220000,9.870000,19.070000,10.500000,0.700000,0.730000,0.760000
Los Angeles,2019,97,0.000000,71.000000,17.360000,10.920000,24.670000,11.230000,0.700000,0.730000,0.750000
Los Angeles,2019,98,0.000000,61.000000,20.340000,15.120000,26.540000,11.910000,0.690000,0.720000,0.740000
Los Angeles,2019,99,0.010000,63.500000,17.050000,10.980000,21.920000,9.400000,0.680000,0.720000,0.730000
Los Angeles,2019,100,0.000000,60.190000,14.190000,8.340000,21.050000,5.430000,0.670000,0.700000,0.730000
Los Angeles,2019,101,0.000000,63.500000,14.540000,8.870000,21.080000,6.760000,0.660000,0.700000,0.730000
Los Angeles,2019,102,0.000000,64.620000,14.860000,9.400000,21.100000,6.840000,0.660000,0.700000,0.720000
Los Angeles,2019,103,0.000000,64.620000,15.950000,9.450000,22.870000,7.960000,0.660000,0.690000,0.710000
Los Angeles,2019,104,0.000000,63.190000,15.270000,11.580000,19.990000,7.600000,0.650000,0.680000,0.710000
Los Angeles,2019,105,0.010000,69.440000,13.180000,10.160000,17.900000,6.990000,0.640000,0.670000,0.700000
Los Angeles,2019,106,0.080000,81.310000,12.630000,9.850000,16.800000,9.230000,0.640000,0.670000,0.700000
Los Angeles,2019,107,0.000000,69.250000,15.660000,8.390000,23.650000,8.480000,0.630000,0.660000,0.700000
Los Angeles,2019,108,0.000000,56.380000,19.120000,11.750000,26.480000,9.090000,0.630000,0.660000,0.690000
Los Angeles,2019,109,0.010000,64.310000,17.440000,10.520000,24.080000,9.730000,0.620000,0.650000,0.680000
Los Angeles,2019,110,0.030000,84.190000,12.810000,9.480000,16.490000,10.050000,0.620000,0.650000,0.680000
Los Angeles,2019,111,0.000000,76.440000,14.250000,11.200000,19.050000,9.580000,0.620000,0.640000,0.670000
Los Angeles,2019,112,0.000000,69.500000,16.680000,10.550000,23.120000,9.860000,0.610000,0.630000,0.660000
Los Angeles,2019,113,0.000000,60.250000,18.940000,12.430000,26.370000,9.830000,0.600000,0.620000,0.650000
Los Angeles,2019,114,0.000000,60.620000,18.640000,14.320000,25.020000,10.260000,0.590000,0.620000,0.640000
Los Angeles,2019,115,0.000000,61.750000,18.190000,12.720000,24.550000,10.200000,0.590000,0.620000,0.630000
Los Angeles,2019,116,0.050000,69.380000,16.460000,11.740000,22.770000,10.550000,0.590000,0.610000,0.620000
Los Angeles,2019,117,0.180000,80.380000,14.860000,10.010000,21.300000,11.270000,0.580000,0.600000,0.620000
Los Angeles,2019,118,0.280000,79.440000,14.940000,11.780000,20.090000,11.140000,0.580000,0.600000,0.610000
Los Angeles,2019,119,1.320000,82.560000,14.080000,12.010000,17.510000,10.980000,0.580000,0.600000,0.620000
Los Angeles,2019,120,0.350000,83.750000,13.330000,11.430000,16.480000,10.490000,0.570000,0.590000,0.610000
Los Angeles,2019,121,0.020000,74.380000,15.150000,11.210000,21.440000,9.790000,0.570000,0.590000,0.600000
Los Angeles,2019,122,0.000000,73.940000,15.970000,11.440000,21.340000,10.390000,0.560000,0.590000,0.590000
Los Angeles,2019,123,0.000000,73.440000,16.280000,11.330000,22.440000,10.750000,0.560000,0.590000,0.590000
Los Angeles,2019,124,0.000000,78.000000,15.330000,11.380000,21.060000,10.900000,0.550000,0.580000,0.580000
Los Angeles,2019,125,0.100000,77.810000,14.150000,10.300000,18.800000,9.880000,0.550000,0.580000,0.570000
Los Angeles,2019,126,0.500000,80.620000,14.130000,11.610000,17.820000,10.550000,0.550000,0.570000,0.570000
Los Angeles,2019,127,0.410000,85.750000,13.810000,11.860000,16.800000,11.360000,0.550000,0.570000,0.570000
Los Angeles,2019,128,0.400000,82.310000,15.240000,12.070000,20.710000,12.010000,0.550000,0.560000,0.560000
Los Angeles,2019,129,0.670000,85.060000,14.620000,12.230000,18.160000,12.010000,0.550000,0.560000,0.560000
Los Angeles,2019,130,2.370000,78.810000,15.510000,12.100000,20.120000,11.440000,0.550000,0.560000,0.560000
Los Angeles,2019,131,0.620000,80.000000,16.760000,12.150000,21.770000,12.870000,0.540000,0.560000,0.550000
Los Angeles,2019,132,0.180000,77.250000,17.770000,12.920000,24.370000,13.040000,0.540000,0.550000,0.550000
Los Angeles,2019,133,0.130000,79.690000,17.090000,13.100000,22.420000,13.140000,0.530000,0.550000,0.540000
Los Angeles,2019,134,0.050000,72.250000,16.940000,12.220000,23.320000,11.240000,0.530000,0.550000,0.530000
Los Angeles,2019,135,0.450000,78.190000,14.800000,12.080000,19.540000,10.780000,0.520000,0.550000,0.530000
Los Angeles,2019,136,12.980000,77.690000,14.390000,10.630000,18.880000,9.920000,0.540000,0.560000,0.590000
Los Angeles,2019,137,0.020000,68.120000,14.430000,8.550000,20.230000,7.480000,0.540000,0.560000,0.550000
Los Angeles,2019,138,2.330000,79.000000,14.460000,9.730000,20.070000,10.260000,0.530000,0.550000,0.550000
Los Angeles,2019,139,8.430000,82.120000,12.400000,10.320000,16.560000,9.210000,0.540000,0.560000,0.590000
Los Angeles,2019,140,0.140000,73.190000,13.880000,8.850000,19.460000,8.350000,0.540000,0.560000,0.550000
Los Angeles,2019,141,0.220000,76.250000,13.900000,10.460000,18.040000,9.280000,0.540000,0.550000,0.550000
Los Angeles,2019,142,2.070000,74.000000,13.050000,8.670000,17.490000,7.970000,0.540000,0.550000,0.550000
Los Angeles,2019,143,1.360000,83.940000,13.220000,10.120000,16.680000,10.380000,0.530000,0.550000,0.550000
Los Angeles,2019,144,0.020000,73.000000,15.580000,10.190000,21.550000,10.120000,0.530000,0.550000,0.540000
Los Angeles,2019,145,0.320000,79.810000,14.730000,11.190000,19.770000,10.870000,0.530000,0.550000,0.530000
Los Angeles,2019,146,3.270000,83.810000,12.430000,9.620000,14.530000,9.620000,0.530000,0.550000,0.550000
Los Angeles,2019,147,0.030000,72.940000,13.160000,7.710000,18.550000,7.650000,0.520000,0.550000,0.530000
Los Angeles,2019,148,0.020000,75.750000,15.580000,9.560000,21.740000,10.690000,0.520000,0.540000,0.520000
Los Angeles,2019,149,0.030000,74.440000,17.530000,12.010000,23.050000,12.340000,0.520000,0.540000,0.520000
Los Angeles,2019,150,0.010000,63.620000,17.430000,12.230000,23.730000,9.360000,0.520000,0.530000,0.510000
Los Angeles,2019,151,0.020000,67.500000,15.680000,11.050000,21.830000,9.040000,0.510000,0.520000,0.500000
Los Angeles,2019,152,0.100000,76.940000,16.400000,10.670000,22.870000,11.970000,0.510000,0.520000,0.500000
Los Angeles,2019,153,0.180000,80.690000,17.330000,13.100000,22.930000,13.730000,0.510000,0.520000,0.490000
Los Angeles,2019,154,0.050000,74.440000,17.980000,13.470000,24.880000,12.700000,0.500000,0.520000,0.480000
Los Angeles,2019,155,0.040000,73.190000,18.890000,12.890000,26.530000,13.100000,0.500000,0.520000,0.480000
Los Angeles,2019,156,0.010000,65.500000,18.650000,13.870000,24.960000,11.410000,0.490000,0.510000,0.470000
Los Angeles,2019,157,0.000000,61.940000,17.830000,13.050000,23.980000,9.590000,0.490000,0.500000,0.470000
Los Angeles,2019,158,0.020000,70.940000,17.690000,12.740000,24.080000,11.530000,0.480000,0.500000,0.460000
Los Angeles,2019,159,0.010000,62.310000,19.300000,11.840000,26.220000,10.560000,0.480000,0.490000,0.450000
Los Angeles,2019,160,0.010000,46.560000,23.100000,14.910000,30.170000,9.080000,0.480000,0.490000,0.450000
Los Angeles,2019,161,0.000000,37.120000,25.880000,18.580000,31.690000,8.590000,0.480000,0.480000,0.440000
Los Angeles,2019,162,0.000000,41.880000,26.360000,19.170000,33.010000,10.980000,0.470000,0.480000,0.430000
Los Angeles,2019,163,0.000000,54.750000,22.460000,15.430000,29.360000,11.710000,0.460000,0.480000,0.420000
Los Angeles,2019,164,0.000000,62.560000,17.810000,13.480000,23.070000,9.860000,0.460000,0.470000,0.430000
Los Angeles,2019,165,0.000000,75.190000,17.580000,12.250000,24.230000,12.760000,0.460000,0.470000,0.420000
Los Angeles,2019,166,0.010000,76.190000,18.730000,14.190000,25.770000,14.050000,0.450000,0.460000,0.420000
Los Angeles,2019,167,0.030000,74.250000,17.590000,13.680000,23.170000,12.530000,0.450000,0.460000,0.420000
Los Angeles,2019,168,0.890000,78.120000,18.300000,13.520000,24.870000,14.110000,0.450000,0.460000,0.420000
Los Angeles,2019,169,0.030000,76.440000,20.030000,14.510000,27.590000,15.230000,0.450000,0.460000,0.410000
Los Angeles,2019,170,0.010000,71.380000,19.140000,14.740000,25.780000,13.450000,0.450000,0.450000,0.410000
Los Angeles,2019,171,0.190000,78.620000,17.350000,13.520000,21.920000,13.480000,0.450000,0.450000,0.410000
Los Angeles,2019,172,0.460000,80.620000,17.620000,14.130000,21.960000,14.100000,0.450000,0.450000,0.410000
Los Angeles,2019,173,0.120000,64.940000,20.100000,14.250000,27.290000,11.490000,0.440000,0.450000,0.410000
Los Angeles,2019,174,0.040000,60.500000,20.470000,14.450000,27.710000,10.790000,0.440000,0.450000,0.400000
Los Angeles,2019,175,0.030000,68.190000,18.500000,13.800000,24.480000,11.810000,0.440000,0.450000,0.400000
Los Angeles,2019,176,0.010000,81.880000,17.340000,13.240000,22.330000,14.080000,0.430000,0.440000,0.410000
Los Angeles,2019,177,0.000000,72.500000,18.510000,13.920000,24.600000,12.900000,0.430000,0.440000,0.400000
Los Angeles,2019,178,0.000000,66.880000,19.260000,13.330000,25.980000,11.550000,0.430000,0.440000,0.390000
Los Angeles,2019,179,0.000000,60.880000,19.480000,13.460000,26.140000,9.770000,0.420000,0.430000,0.380000
Los Angeles,2019,180,0.000000,50.000000,21.150000,15.650000,26.980000,9.380000,0.420000,0.430000,0.380000
Los Angeles,2019,181,0.000000,48.190000,22.430000,17.700000,28.430000,9.500000,0.420000,0.420000,0.380000
Los Angeles,2019,182,0.000000,48.880000,22.260000,16.470000,28.810000,9.460000,0.410000,0.420000,0.380000
Los Angeles,2019,183,0.000000,61.500000,20.570000,15.190000,27.090000,11.750000,0.410000,0.420000,0.380000
Los Angeles,2019,184,0.000000,72.120000,19.510000,14.980000,25.900000,13.540000,0.410000,0.410000,0.380000
Los Angeles,2019,185,0.000000,70.940000,19.550000,14.530000,26.090000,13.350000,0.410000,0.410000,0.380000
Los Angeles,2019,186,0.000000,67.620000,19.580000,14.170000,25.700000,12.730000,0.410000,0.410000,0.370000
Los Angeles,2019,187,0.000000,57.940000,20.190000,14.370000,26.910000,10.700000,0.410000,0.410000,0.370000
Los Angeles,2019,188,0.000000,68.440000,18.260000,13.540000,24.440000,11.830000,0.410000,0.410000,0.370000
Los Angeles,2019,189,0.030000,74.310000,18.470000,14.800000,23.690000,13.490000,0.400000,0.410000,0.370000
Los Angeles,2019,190,0.010000,60.250000,20.260000,15.050000,27.520000,11.210000,0.400000,0.410000,0.360000
Los Angeles,2019,191,0.000000,47.250000,22.080000,15.980000,28.280000,9.670000,0.400000,0.400000,0.350000
Los Angeles,2019,192,0.000000,43.810000,23.560000,16.790000,30.250000,9.610000,0.390000,0.400000,0.350000
Los Angeles,2019,193,0.000000,45.120000,24.500000,17.390000,31.040000,10.630000,0.390000,0.390000,0.340000
Los Angeles,2019,194,0.000000,43.060000,24.530000,19.330000,30.250000,10.050000,0.390000,0.390000,0.340000
Los Angeles,2019,195,0.000000,41.810000,23.910000,18.360000,30.920000,9.020000,0.380000,0.390000,0.340000
Los Angeles,2019,196,0.000000,45.620000,24.950000,17.830000,31.540000,10.990000,0.380000,0.380000,0.340000
Los Angeles,2019,197,0.000000,45.560000,23.940000,18.510000,30.040000,9.880000,0.380000,0.380000,0.330000
Los Angeles,2019,198,0.000000,53.440000,21.220000,16.250000,27.170000,10.190000,0.380000,0.380000,0.330000
Los Angeles,2019,199,0.000000,53.060000,20.860000,15.110000,27.370000,9.660000,0.380000,0.380000,0.330000
Los Angeles,2019,200,0.000000,58.940000,19.060000,14.190000,25.270000,9.660000,0.380000,0.380000,0.330000
Los Angeles,2019,201,0.010000,57.060000,19.620000,13.940000,25.810000,10.140000,0.380000,0.380000,0.330000
Los Angeles,2019,202,0.000000,38.440000,22.540000,16.620000,29.540000,5.970000,0.370000,0.370000,0.320000
Los Angeles,2019,203,0.000000,41.120000,24.060000,17.440000,29.680000,9.020000,0.370000,0.370000,0.310000
Los Angeles,2019,204,0.030000,45.750000,26.300000,19.310000,33.460000,12.580000,0.370000,0.370000,0.310000
Los Angeles,2019,205,0.010000,37.000000,28.180000,23.010000,35.250000,11.320000,0.370000,0.370000,0.300000
Los Angeles,2019,206,0.110000,41.810000,28.150000,23.050000,34.710000,12.860000,0.360000,0.360000,0.300000
Los Angeles,2019,207,0.010000,46.750000,26.740000,21.320000,33.520000,13.350000,0.360000,0.360000,0.290000
Los Angeles,2019,208,0.010000,44.750000,27.320000,21.230000,34.080000,12.920000,0.360000,0.360000,0.280000
Los Angeles,2019,209,0.010000,43.060000,25.830000,20.130000,32.580000,10.580000,0.350000,0.350000,0.270000
Los Angeles,2019,210,0.020000,49.190000,22.970000,18.130000,29.320000,10.760000,0.350000,0.350000,0.270000
Los Angeles,2019,211,0.000000,48.750000,23.570000,17.480000,30.310000,11.130000,0.350000,0.350000,0.270000
Los Angeles,2019,212,0.000000,47.440000,22.210000,17.360000,28.070000,9.340000,0.350000,0.350000,0.260000
Los Angeles,2019,213,0.000000,35.620000,23.980000,17.550000,30.940000,5.660000,0.350000,0.350000,0.250000
Los Angeles,2019,214,0.000000,38.000000,25.170000,17.940000,31.960000,7.720000,0.350000,0.340000,0.240000
Los Angeles,2019,215,0.000000,39.310000,25.280000,20.590000,30.900000,8.570000,0.340000,0.340000,0.230000
Los Angeles,2019,216,0.000000,38.060000,25.380000,19.480000,32.010000,8.000000,0.340000,0.340000,0.230000
Los Angeles,2019,217,0.000000,32.810000,25.500000,19.760000,32.510000,5.610000,0.340000,0.340000,0.210000
Los Angeles,2019,218,0.000000,39.000000,25.790000,19.440000,34.340000,8.820000,0.340000,0.340000,0.200000
Los Angeles,2019,219,0.010000,45.690000,23.150000,18.330000,29.390000,9.630000,0.340000,0.340000,0.200000
Los Angeles,2019,220,0.010000,41.060000,22.240000,17.620000,27.950000,7.190000,0.340000,0.340000,0.200000
Los Angeles,2019,221,0.000000,43.750000,22.210000,17.420000,28.570000,7.320000,0.340000,0.340000,0.190000
Los Angeles,2019,222,0.000000,53.190000,21.680000,16.480000,28.310000,10.360000,0.340000,0.340000,0.180000
Los Angeles,2019,223,0.000000,53.190000,22.220000,15.970000,29.260000,10.970000,0.340000,0.340000,0.180000
Los Angeles,2019,224,0.000000,44.440000,22.730000,16.250000,30.390000,7.990000,0.340000,0.340000,0.170000
Los Angeles,2019,225,0.000000,33.190000,24.620000,17.710000,31.510000,5.070000,0.340000,0.340000,0.160000
Los Angeles,2019,226,0.000000,29.940000,26.550000,20.350000,33.990000,4.300000,0.340000,0.340000,0.160000
Los Angeles,2019,227,0.000000,33.120000,25.960000,19.950000,33.460000,5.580000,0.340000,0.340000,0.150000
Los Angeles,2019,228,0.000000,43.620000,23.590000,16.930000,31.220000,8.870000,0.340000,0.340000,0.140000
Los Angeles,2019,229,0.000000,59.690000,20.220000,15.140000,26.260000,11.140000,0.340000,0.340000,0.140000
Los Angeles,2019,230,0.000000,56.310000,20.840000,15.540000,27.900000,10.430000,0.340000,0.340000,0.140000
Los Angeles,2019,231,0.000000,45.560000,21.690000,16.080000,28.550000,7.690000,0.340000,0.340000,0.140000
Los Angeles,2019,232,0.000000,34.310000,23.980000,18.020000,31.320000,4.690000,0.340000,0.340000,0.130000
Los Angeles,2019,233,0.000000,38.750000,25.660000,18.700000,33.190000,8.690000,0.340000,0.340000,0.130000
Los Angeles,2019,234,0.000000,49.060000,23.020000,17.380000,29.660000,10.280000,0.340000,0.340000,0.120000
Los Angeles,2019,235,0.010000,56.190000,21.860000,15.260000,28.950000,11.010000,0.340000,0.340000,0.120000
Los Angeles,2019,236,0.000000,46.500000,24.540000,18.530000,32.030000,10.910000,0.340000,0.340000,0.120000
Los Angeles,2019,237,0.000000,35.310000,25.920000,20.010000,33.500000,7.080000,0.340000,0.340000,0.120000
Los Angeles,2019,238,0.000000,31.000000,27.080000,21.690000,33.600000,6.900000,0.340000,0.340000,0.120000
Los Angeles,2019,239,0.000000,43.940000,25.040000,19.950000,32.340000,10.630000,0.340000,0.340000,0.120000
Los Angeles,2019,240,0.000000,49.500000,23.020000,18.240000,28.810000,11.040000,0.340000,0.340000,0.120000
Los Angeles,2019,241,0.000000,44.940000,24.900000,19.470000,31.990000,11.050000,0.340000,0.340000,0.110000
Los Angeles,2019,242,0.000000,52.500000,25.480000,20.070000,32.720000,13.880000,0.340000,0.340000,0.110000
Los Angeles,2019,243,0.000000,43.440000,25.650000,19.440000,33.920000,10.250000,0.340000,0.340000,0.110000
Los Angeles,2019,244,0.000000,39.500000,26.330000,20.290000,33.630000,9.620000,0.340000,0.340000,0.110000
Los Angeles,2019,245,0.010000,39.810000,27.290000,21.560000,34.180000,11.080000,0.340000,0.340000,0.110000
Los Angeles,2019,246,0.350000,44.620000,27.170000,22.280000,33.510000,13.420000,0.340000,0.340000,0.110000
Los Angeles,2019,247,0.020000,38.500000,28.940000,24.120000,35.480000,12.380000,0.340000,0.340000,0.120000
Los Angeles,2019,248,0.040000,41.250000,27.940000,23.230000,33.880000,12.590000,0.340000,0.340000,0.120000
Los Angeles,2019,249,0.010000,44.560000,26.690000,22.640000,33.060000,12.440000,0.340000,0.340000,0.120000
Los Angeles,2019,250,0.000000,55.310000,24.660000,18.550000,31.580000,13.850000,0.340000,0.340000,0.110000
Los Angeles,2019,251,0.000000,58.440000,22.080000,16.500000,29.620000,11.190000,0.340000,0.340000,0.110000
Los Angeles,2019,252,0.000000,68.250000,20.950000,16.730000,27.510000,13.400000,0.340000,0.340000,0.110000
Los Angeles,2019,253,0.000000,75.120000,19.730000,16.010000,25.230000,14.730000,0.340000,0.340000,0.110000
Los Angeles,2019,254,0.000000,62.810000,21.650000,16.470000,29.480000,12.430000,0.340000,0.340000,0.110000
Los Angeles,2019,255,0.000000,39.560000,24.720000,18.030000,32.140000,7.240000,0.340000,0.340000,0.110000
Los Angeles,2019,256,0.000000,31.000000,27.270000,20.300000,34.270000,5.780000,0.340000,0.340000,0.110000
Los Angeles,2019,257,0.000000,32.310000,27.080000,20.900000,33.880000,6.150000,0.340000,0.340000,0.110000
